,rot,betaArmWidth,maxCorr,argRow,argCol
2346,0.17899999999999996,3.002875,207.81036021405995,493.0,958.0
2347,0.17899999999999996,3.00375,207.81036021405995,493.0,958.0
2348,0.17899999999999996,3.004625,207.81036021405995,493.0,958.0
2349,0.17899999999999996,3.0055,207.81036021405995,493.0,958.0
2350,0.17899999999999996,3.006375,207.81036021405995,493.0,958.0
2351,0.17899999999999996,3.00725,207.81036021405995,493.0,958.0
2352,0.17899999999999996,3.008125,209.14706719590455,493.0,957.0
2353,0.17899999999999996,3.009,209.14706719590455,493.0,957.0
2354,0.17899999999999996,3.009875,209.14706719590455,493.0,957.0
2355,0.17899999999999996,3.01075,209.14706719590455,493.0,957.0
2356,0.17899999999999996,3.011625,209.14706719590455,493.0,957.0
2357,0.17899999999999996,3.0125,209.14706719590455,493.0,957.0
2358,0.17899999999999996,3.013375,209.14706719590455,493.0,957.0
2359,0.17899999999999996,3.01425,208.57777748489636,493.0,956.0
2360,0.17899999999999996,3.015125,208.57777748489636,493.0,956.0
2361,0.17899999999999996,3.016,208.57777748489636,493.0,956.0
2362,0.17899999999999996,3.016875,208.57777748489636,493.0,956.0
2363,0.17899999999999996,3.01775,208.57777748489636,493.0,956.0
2364,0.17899999999999996,3.018625,208.57777748489636,493.0,956.0
2365,0.17899999999999996,3.0195,207.06023332755018,493.0,955.0
